2017-12-20 17:11:24,888 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:24,893 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:24,895 WARN  [http-nio-8082-exec-7] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:24,980 INFO  [http-nio-8082-exec-8] MySessionFactory: session factory call
2017-12-20 17:11:24,986 INFO  [http-nio-8082-exec-8] UserDAO: Checking Validity
2017-12-20 17:11:24,986 INFO  [http-nio-8082-exec-8] UserDAO: Deivce status found
2017-12-20 17:11:25,164 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:25,168 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:25,169 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:25,236 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:25,240 INFO  [http-nio-8082-exec-10] UserDAO: Checking Validity
2017-12-20 17:11:25,240 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:25,243 INFO  [http-nio-8082-exec-10] UserDAO: change status excecuting
2017-12-20 17:11:25,244 INFO  [http-nio-8082-exec-10] UserDAO: Device Not Valid right now
2017-12-20 17:11:25,244 INFO  [http-nio-8082-exec-10] UserDAO: Deivce status found
2017-12-20 17:11:25,387 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:25,392 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:25,393 WARN  [http-nio-8082-exec-1] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:25,461 INFO  [http-nio-8082-exec-2] MySessionFactory: session factory call
2017-12-20 17:11:25,466 INFO  [http-nio-8082-exec-2] UserDAO: Checking Validity
2017-12-20 17:11:25,467 INFO  [http-nio-8082-exec-2] UserDAO: Deivce status found
2017-12-20 17:11:25,622 INFO  [http-nio-8082-exec-3] MySessionFactory: session factory call
2017-12-20 17:11:25,627 INFO  [http-nio-8082-exec-3] MySessionFactory: session factory call
2017-12-20 17:11:25,628 WARN  [http-nio-8082-exec-3] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:25,699 INFO  [http-nio-8082-exec-4] MySessionFactory: session factory call
2017-12-20 17:11:25,704 INFO  [http-nio-8082-exec-4] UserDAO: Checking Validity
2017-12-20 17:11:25,704 INFO  [http-nio-8082-exec-4] MySessionFactory: session factory call
2017-12-20 17:11:25,707 INFO  [http-nio-8082-exec-4] UserDAO: change status excecuting
2017-12-20 17:11:25,708 INFO  [http-nio-8082-exec-4] UserDAO: Device Not Valid right now
2017-12-20 17:11:25,708 INFO  [http-nio-8082-exec-4] UserDAO: Deivce status found
2017-12-20 17:11:25,966 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:25,975 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:25,976 WARN  [http-nio-8082-exec-5] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:26,037 INFO  [http-nio-8082-exec-6] MySessionFactory: session factory call
2017-12-20 17:11:26,042 INFO  [http-nio-8082-exec-6] UserDAO: Checking Validity
2017-12-20 17:11:26,043 INFO  [http-nio-8082-exec-6] MySessionFactory: session factory call
2017-12-20 17:11:26,045 INFO  [http-nio-8082-exec-6] UserDAO: change status excecuting
2017-12-20 17:11:26,046 INFO  [http-nio-8082-exec-6] UserDAO: Device Not Valid right now
2017-12-20 17:11:26,047 INFO  [http-nio-8082-exec-6] UserDAO: Deivce status found
2017-12-20 17:11:26,199 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:26,203 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:26,204 WARN  [http-nio-8082-exec-7] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:26,269 INFO  [http-nio-8082-exec-8] MySessionFactory: session factory call
2017-12-20 17:11:26,274 INFO  [http-nio-8082-exec-8] UserDAO: Checking Validity
2017-12-20 17:11:26,275 INFO  [http-nio-8082-exec-8] UserDAO: Deivce status found
2017-12-20 17:11:26,400 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:26,406 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:26,406 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:26,474 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:26,478 INFO  [http-nio-8082-exec-10] UserDAO: Checking Validity
2017-12-20 17:11:26,479 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:26,481 INFO  [http-nio-8082-exec-10] UserDAO: change status excecuting
2017-12-20 17:11:26,483 INFO  [http-nio-8082-exec-10] UserDAO: Device Not Valid right now
2017-12-20 17:11:26,483 INFO  [http-nio-8082-exec-10] UserDAO: Deivce status found
2017-12-20 17:11:26,623 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:26,627 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:26,628 WARN  [http-nio-8082-exec-1] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:26,701 INFO  [http-nio-8082-exec-2] MySessionFactory: session factory call
2017-12-20 17:11:26,705 INFO  [http-nio-8082-exec-2] UserDAO: Checking Validity
2017-12-20 17:11:26,705 INFO  [http-nio-8082-exec-2] MySessionFactory: session factory call
2017-12-20 17:11:26,708 INFO  [http-nio-8082-exec-2] UserDAO: change status excecuting
2017-12-20 17:11:26,710 INFO  [http-nio-8082-exec-2] UserDAO: Device Not Valid right now
2017-12-20 17:11:26,710 INFO  [http-nio-8082-exec-2] UserDAO: Deivce status found
2017-12-20 17:11:26,848 INFO  [http-nio-8082-exec-3] MySessionFactory: session factory call
2017-12-20 17:11:26,852 INFO  [http-nio-8082-exec-3] MySessionFactory: session factory call
2017-12-20 17:11:26,853 WARN  [http-nio-8082-exec-3] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:26,924 INFO  [http-nio-8082-exec-4] MySessionFactory: session factory call
2017-12-20 17:11:26,930 INFO  [http-nio-8082-exec-4] UserDAO: Checking Validity
2017-12-20 17:11:26,930 INFO  [http-nio-8082-exec-4] MySessionFactory: session factory call
2017-12-20 17:11:26,933 INFO  [http-nio-8082-exec-4] UserDAO: change status excecuting
2017-12-20 17:11:26,934 INFO  [http-nio-8082-exec-4] UserDAO: Device Not Valid right now
2017-12-20 17:11:26,934 INFO  [http-nio-8082-exec-4] UserDAO: Deivce status found
2017-12-20 17:11:27,051 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:27,055 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:27,056 WARN  [http-nio-8082-exec-5] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:27,125 INFO  [http-nio-8082-exec-6] MySessionFactory: session factory call
2017-12-20 17:11:27,129 INFO  [http-nio-8082-exec-6] UserDAO: Checking Validity
2017-12-20 17:11:27,130 INFO  [http-nio-8082-exec-6] MySessionFactory: session factory call
2017-12-20 17:11:27,133 INFO  [http-nio-8082-exec-6] UserDAO: change status excecuting
2017-12-20 17:11:27,134 INFO  [http-nio-8082-exec-6] UserDAO: Device Not Valid right now
2017-12-20 17:11:27,134 INFO  [http-nio-8082-exec-6] UserDAO: Deivce status found
2017-12-20 17:11:27,273 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:27,277 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:27,277 WARN  [http-nio-8082-exec-7] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:27,339 INFO  [http-nio-8082-exec-8] MySessionFactory: session factory call
2017-12-20 17:11:27,344 INFO  [http-nio-8082-exec-8] UserDAO: Checking Validity
2017-12-20 17:11:27,344 INFO  [http-nio-8082-exec-8] UserDAO: Deivce status found
2017-12-20 17:11:27,472 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:27,476 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:27,477 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:27,490 INFO  [http-nio-8082-exec-9] UserDAO: Deivce found
2017-12-20 17:11:27,520 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:27,520 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:27,523 INFO  [http-nio-8082-exec-9] UserDAO: user deleted successfully
2017-12-20 17:11:27,532 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:27,535 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:27,536 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:27,585 INFO  [http-nio-8082-exec-9] UserController: Device Deregister
2017-12-20 17:11:27,659 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:27,664 INFO  [http-nio-8082-exec-10] UserDAO: Checking Validity
2017-12-20 17:11:27,665 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:27,668 INFO  [http-nio-8082-exec-10] UserDAO: change status excecuting
2017-12-20 17:11:27,669 INFO  [http-nio-8082-exec-10] UserDAO: Device Not Valid right now
2017-12-20 17:11:27,669 INFO  [http-nio-8082-exec-10] UserDAO: Deivce status found
2017-12-20 17:11:27,784 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:27,788 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:27,788 WARN  [http-nio-8082-exec-1] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:27,854 INFO  [http-nio-8082-exec-2] MySessionFactory: session factory call
2017-12-20 17:11:27,858 INFO  [http-nio-8082-exec-2] UserDAO: Checking Validity
2017-12-20 17:11:27,858 INFO  [http-nio-8082-exec-2] UserDAO: Deivce status found
2017-12-20 17:11:28,268 INFO  [http-nio-8082-exec-3] MySessionFactory: session factory call
2017-12-20 17:11:28,272 INFO  [http-nio-8082-exec-3] MySessionFactory: session factory call
2017-12-20 17:11:28,272 WARN  [http-nio-8082-exec-3] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:28,372 INFO  [http-nio-8082-exec-4] MySessionFactory: session factory call
2017-12-20 17:11:28,377 INFO  [http-nio-8082-exec-4] UserDAO: Checking Validity
2017-12-20 17:11:28,378 INFO  [http-nio-8082-exec-4] MySessionFactory: session factory call
2017-12-20 17:11:28,380 INFO  [http-nio-8082-exec-4] UserDAO: change status excecuting
2017-12-20 17:11:28,382 INFO  [http-nio-8082-exec-4] UserDAO: Device Not Valid right now
2017-12-20 17:11:28,382 INFO  [http-nio-8082-exec-4] UserDAO: Deivce status found
2017-12-20 17:11:28,525 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:28,529 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:28,530 WARN  [http-nio-8082-exec-5] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:28,540 INFO  [http-nio-8082-exec-5] UserDAO: Deivce found
2017-12-20 17:11:28,544 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:28,544 WARN  [http-nio-8082-exec-5] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:28,546 INFO  [http-nio-8082-exec-5] UserDAO: user deleted successfully
2017-12-20 17:11:28,552 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:28,556 INFO  [http-nio-8082-exec-5] MySessionFactory: session factory call
2017-12-20 17:11:28,556 WARN  [http-nio-8082-exec-5] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:28,619 INFO  [http-nio-8082-exec-5] UserController: Device Deregister
2017-12-20 17:11:28,689 INFO  [http-nio-8082-exec-6] MySessionFactory: session factory call
2017-12-20 17:11:28,692 INFO  [http-nio-8082-exec-6] UserDAO: Checking Validity
2017-12-20 17:11:28,692 INFO  [http-nio-8082-exec-6] MySessionFactory: session factory call
2017-12-20 17:11:28,695 INFO  [http-nio-8082-exec-6] UserDAO: change status excecuting
2017-12-20 17:11:28,698 INFO  [http-nio-8082-exec-6] UserDAO: Device Not Valid right now
2017-12-20 17:11:28,698 INFO  [http-nio-8082-exec-6] UserDAO: Deivce status found
2017-12-20 17:11:28,826 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:28,829 INFO  [http-nio-8082-exec-7] MySessionFactory: session factory call
2017-12-20 17:11:28,829 WARN  [http-nio-8082-exec-7] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:28,895 INFO  [http-nio-8082-exec-8] MySessionFactory: session factory call
2017-12-20 17:11:28,899 INFO  [http-nio-8082-exec-8] UserDAO: Checking Validity
2017-12-20 17:11:28,899 INFO  [http-nio-8082-exec-8] MySessionFactory: session factory call
2017-12-20 17:11:28,901 INFO  [http-nio-8082-exec-8] UserDAO: change status excecuting
2017-12-20 17:11:28,902 INFO  [http-nio-8082-exec-8] UserDAO: Device Not Valid right now
2017-12-20 17:11:28,902 INFO  [http-nio-8082-exec-8] UserDAO: Deivce status found
2017-12-20 17:11:29,029 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:29,033 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:29,033 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:29,045 INFO  [http-nio-8082-exec-9] UserDAO: Deivce found
2017-12-20 17:11:29,048 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:29,048 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:29,050 INFO  [http-nio-8082-exec-9] UserDAO: user deleted successfully
2017-12-20 17:11:29,053 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:29,055 INFO  [http-nio-8082-exec-9] MySessionFactory: session factory call
2017-12-20 17:11:29,056 WARN  [http-nio-8082-exec-9] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:29,109 INFO  [http-nio-8082-exec-9] UserController: Device Deregister
2017-12-20 17:11:29,178 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:29,184 INFO  [http-nio-8082-exec-10] UserDAO: Checking Validity
2017-12-20 17:11:29,184 INFO  [http-nio-8082-exec-10] MySessionFactory: session factory call
2017-12-20 17:11:29,186 INFO  [http-nio-8082-exec-10] UserDAO: change status excecuting
2017-12-20 17:11:29,190 INFO  [http-nio-8082-exec-10] UserDAO: Device Not Valid right now
2017-12-20 17:11:29,191 INFO  [http-nio-8082-exec-10] UserDAO: Deivce status found
2017-12-20 17:11:29,337 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:29,342 INFO  [http-nio-8082-exec-1] MySessionFactory: session factory call
2017-12-20 17:11:29,343 WARN  [http-nio-8082-exec-1] deprecation: HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-12-20 17:11:29,347 ERROR [http-nio-8082-exec-1] UserDAO: checkDeviceAssign  error 
org.hibernate.HibernateException: The internal connection pool has reached its maximum size and no connection is currently available!
	at org.hibernate.engine.jdbc.connections.internal.PooledConnections.poll(PooledConnections.java:82)
	at org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl.getConnection(DriverManagerConnectionProviderImpl.java:186)
	at org.hibernate.internal.NonContextualJdbcConnectionAccess.obtainConnection(NonContextualJdbcConnectionAccess.java:35)
	at org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.acquireConnectionIfNeeded(LogicalConnectionManagedImpl.java:106)
	at org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getPhysicalConnection(LogicalConnectionManagedImpl.java:136)
	at org.hibernate.engine.jdbc.internal.StatementPreparerImpl.connection(StatementPreparerImpl.java:47)
	at org.hibernate.engine.jdbc.internal.StatementPreparerImpl$5.doPrepare(StatementPreparerImpl.java:146)
	at org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.prepareStatement(StatementPreparerImpl.java:172)
	at org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareQueryStatement(StatementPreparerImpl.java:148)
	at org.hibernate.loader.Loader.prepareQueryStatement(Loader.java:1985)
	at org.hibernate.loader.Loader.executeQueryStatement(Loader.java:1915)
	at org.hibernate.loader.Loader.executeQueryStatement(Loader.java:1893)
	at org.hibernate.loader.Loader.doQuery(Loader.java:938)
	at org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections(Loader.java:341)
	at org.hibernate.loader.Loader.doList(Loader.java:2692)
	at org.hibernate.loader.Loader.doList(Loader.java:2675)
	at org.hibernate.loader.Loader.listIgnoreQueryCache(Loader.java:2507)
	at org.hibernate.loader.Loader.list(Loader.java:2502)
	at org.hibernate.loader.criteria.CriteriaLoader.list(CriteriaLoader.java:109)
	at org.hibernate.internal.SessionImpl.list(SessionImpl.java:1898)
	at org.hibernate.internal.CriteriaImpl.list(CriteriaImpl.java:370)
	at org.hibernate.internal.CriteriaImpl.uniqueResult(CriteriaImpl.java:392)
	at com.dev.mgm.dao.UserDAO.checkDeviceAssign(UserDAO.java:278)
	at com.dev.mgm.dao.UserDAO.deRegisterUser(UserDAO.java:191)
	at com.dev.mgm.user.controller.UserController.deRegisterUser(UserController.java:101)
	at com.dev.mgm.DeviceMgmServices.deRegister(DeviceMgmServices.java:35)
	at sun.reflect.GeneratedMethodAccessor42.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:967)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:635)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:742)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:52)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.HttpPutFormContentFilter.doFilterInternal(HttpPutFormContentFilter.java:105)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.HiddenHttpMethodFilter.doFilterInternal(HiddenHttpMethodFilter.java:81)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
